id,genres,app_name,release_date
567030,Indie,Under Leaves,2017-04-27
760130,Racing,Frontiers.io - Expansion Pack 4,2017-11-27
545020,RPG,Hyperdimension Neptunia Re;Birth3 Deluxe Pack / 超次次元ゲイム ネプテューヌRe;Birth3 デラックスセット,2016-10-25
215100,Massively Multiplayer,Ragnarok Online,2003-06-01
298340,Simulation,FLASHOUT 2,2014-06-06
618460,Indie,Fantasy Grounds - Quests of Doom 2 (5E),2017-04-03
463110,Casual,Farnham Fables,2016-06-20
376160,Indie,DNO Rasa's Journey,2015-05-23
479230,Simulation,Tyto Ecology - Himalayas Ecosystem,2016-06-03
436520,Free to Play,Line of Sight,2017-01-31
379310,Indie,LISA the Joyful,2015-08-24
523470,Indie,"Improx Skin Bundle (or ""Buy Us a Beer"") - Trimmer Tycoon",2016-11-04
535780,Action,Shu Original Soundtrack,2016-10-04
766711,Strategy,EVE Online: 5 Daily Alpha Injectors,2017-12-14
220285,Simulation,Farming Simulator 2013: Ursus,2013-07-09
691441,Indie,White Noise 2 - Lilith,2017-10-24
696490,Indie,TOTOBALL,2017-09-11
449360,Indie,Momodora: Reverie Under the Moonlight OST,2016-03-04
423490,Indie,Air Missions: HIND,2016-03-21
262280,Strategy,Dungeons 2,2015-04-24
204309,Action,Awesomenauts - Kosmonaut Yuri Skin,2012-09-19
330830,Adventure,Tales from the Borderlands,2014-11-25
296050,RPG,Battlepaths,2012-10-28
546520,Action,DC Universe Online™ - Episode 27: Amazon Fury Part III,2016-11-17
428400,RPG,Nuclear Throne - Original Soundtrack by Jukio Kallio,2015-12-14
244160,Strategy,Homeworld Remastered Collection,2015-02-25
313800,Simulation,Alea Jacta Est: Birth of Rome,2013-01-30
404070,Early Access,Lords of New York,2017-01-19
278360,Casual,A Story About My Uncle,2014-05-28
765190,Adventure,大逃亡专家-土豆车/EscapeExpert-Potato Car,2017-12-18
366970,Action,Mighty Switch Force! Hyper Drive Edition,2015-06-25
512450,Casual,BitRay2,2016-08-18
590160,Action,Outbreak - Vital Signs Flashlight and Laser,2017-02-03
488160,Action,Galaxy Combat Wargames,2016-09-29
758550,Adventure,Mirt. Tales of the Cold Land. Chapter 2,2017-12-29
376680,Strategy,Splendor,2015-09-17
315480,Action,The Escapist,2014-09-15
527080,Strategy,Fantasy Grounds - Quests of Doom (PFRPG),2016-09-13
560000,Indie,Ladykiller in a Bind,2016-10-10
687270,Adventure,Divide,2017-11-17
249911,Action,Forge - Limited Edition Starter Pack,2013-08-19
700490,Indie,玄龙棋MysteriesDragonChess,2017-09-05
447410,Indie,Poly Bridge Soundtrack,2016-03-10
716050,RPG,Strike Team Hydra,2017-12-08
432200,Utilities,Voice of the Citizens - .NET Voice Hotkey App,Soon™
535240,Indie,Landmine Larry,2016-12-17
435240,RPG,Deathstate Soundtrack,2016-01-15
233150,Action,LUFTRAUSERS,2014-03-18
342230,Action,Air Guardians,2015-01-26
771110,Casual,Zaccaria Pinball - Zankor 2017 Table,2017-12-18
582510,Video Production,liquivid Video Merge,2017-07-20
615530,Indie,"Love, Money, Rock'n'Roll",2018
326624,Massively Multiplayer,TERA: Accessorize Pack,2015-05-05
397800,Indie,BattleQuiz,2015-09-03
383750,Action,Funk of Titans,2015-07-24
360240,Strategy,Strife® - Starter Pack,2015-04-09
702750,Casual,Clicker Heroes: Unicorn Auto Clicker,2017-12-01
264690,RPG,Coin Crypt,2013-11-18
258657,Simulation,Train Simulator: BR Castle Class Loco Add-On,2014-07-03
537150,Casual,FourChords Guitar Karaoke - Bob Dylan Song Pack,2016-09-29
464950,Strategy,Sumer,2017-02-15
331068,Action,Call of Duty®: Advanced Warfare - Steampunk Exoskeleton Pack,2015-01-15
289840,Adventure,Dracula 3: The Path of the Dragon,2014-04-17
493950,RPG,Coffee for Coding,2016-06-22
369817,Casual,Rocksmith® 2014 – The All-American Rejects - “Move Along”,2015-09-08
527400,Adventure,Honey Rose - Symbolic Tier,2016-09-29
401560,Action,Broadside,2015-09-18
753460,Strategy,Armored Warfare - T-72AV Standard Pack,2017-11-17
670591,Strategy,Koji (Character for Occult Raise),2017-08-08
403140,Sports,Pumped BMX + - Official Soundtrack,2015-09-18
657410,Simulation,Electronics Circuits Simulator,2017-07-06
334113,Massively Multiplayer,EverQuest : Warrior's Edge Bundle,2014-12-18
26300,Indie,Drug Wars,2009-03-17
491390,Action,Alchemist Penguin,2015-06-06
706120,Casual,Cleo's Lost Idols - Hats Pack,2017-11-16
553040,Indie,BASMENT DWELLERS,2016-11-22
514620,Indie,Ellipsis,2017-01-25
494430,Adventure,Praey for the Gods,2018
262141,RPG,99 Spirits - Art Book + Music Collection,2013-11-12
535160,Indie,"Fire in the Goal ""轰个球""",2016-10-26
538610,Strategy,Disgraced Role Playing Game DLC,2016-10-03
670640,Strategy,Agents of Aggro City - ELITE Sponsorship Package,2017-08-21
353760,Strategy,"Warhammer 40,000: Armageddon - Vulkan's Wrath",2015-03-19
345060,Action,Stay Alight,2015-03-02
616220,Free to Play,Hide vs. Seek,2017-08-07
758290,Indie,Gloria Victis - Supporter Pack,2017-11-23
618660,Design &amp; Illustration,RPG Maker MV - Sci Fi Battlers 2,2017-04-14
485143,Sports,Zaccaria Pinball - Cine Star Table,2016-06-16
556500,Adventure,Quern - Undying Thoughts (Original Soundtrack),2017-03-27
394320,RPG,Expansion - Crusader Kings II: Conclave,2016-02-02
466220,Massively Multiplayer,Kingdom of Loot,2017-04-14
217120,Early Access,Waves 2,2015-12-16
484910,Action,Multiplayer Starter Pack Upgrade,2016-07-12
411850,Casual,Project Explore - OST,2015-10-19
577000,Action,Witchcraft,2017-11-17
603030,Casual,Lamp Head,2017-06-01
630690,Casual,Interplay Solitaire,2017-05-15
278590,Casual,Heroes of Legionwood,2015-07-24
622090,Indie,Fantasy Grounds - Ddraig Goch's Tyranny 2 (Token Pack),2017-04-19
313470,Indie,Boot Hill Heroes,2014-10-10
356890,Action,One More Line,2015-08-25
451600,Indie,CounterAttack,2016-04-21
269310,Action,Infectonator: Survivors,2016-08-08
446010,Strategy,CitiesCorp Concept - Build Everything on Your Own,2016-04-29
489520,Strategy,Minion Masters,2016-12-02
200188,Strategy,Worms Revolution - Mars Pack,2012-11-07
687820,Indie,qop - DLC,2017-08-08
564400,Action,Aragami - Assassin Masks Set,2016-12-20
526400,Indie,Embers of Magic,2016-02-09
24780,Strategy,SimCity™ 4 Deluxe Edition,2003-09-22
327680,RPG,Grind Zones,2016-07-19
346540,Casual,CroNix - Bronze starter Pack,2015-02-11
618480,Action,League of Evil: Soundtrack + Extras,2017-04-03
390690,Action,Badland Bandits - Old school madness skins,2015-07-27
753001,Strategy,VEGA Conflict - Python Cutter Pack,2017-11-20
384980,Casual,Battle for Blood - Epic battles within 30 seconds!,2015-07-08
714760,Casual,The Jackbox Party Pack 4 - Soundtrack,2017-10-18
377450,Casual,Lost Lands: Dark Overlord,2015-06-26
304350,Strategy,Wildlife Park 2,2006-05-12
202970,Action,Call of Duty®: Black Ops II,2012-11-12
346560,RPG,Hero of the Kingdom II,2015-02-20
448240,Casual,Hybrid Animals,2016-05-09
212160,RPG,Vindictus,2012-06-22
457520,Action,Moustache Mountain,2016-03-31
666930,Adventure,Celestial Creator,2017-07-17
412460,Simulation,Villagers,2016-03-25
267777,Strategy,Talisman - Character Pack #15 - Saracen,2016-12-14
673620,Indie,Slizer Battle Management System,2017-09-05
384280,Indie,Mute Crimson+,2015-08-13
391410,Indie,"Rock, the Tree Hugger",2015-07-30
516650,Casual,Preston Sterling,2016-08-18
367710,Casual,Afterlife Empire,2015-08-21
318872,Adventure,Lara Croft and the Temple of Osiris - Legend Pack,2015-01-13
619890,Action,Evil Glitch,2017-05-31
491030,Indie,The Last Error,2016-11-01
493540,Indie,Figment,2017-09-22
614410,RPG,Fantasy Grounds - Mini-Dungeon #028: Throne of the Dwellers in Dreams (5E),2017-09-20
440380,Indie,Super Kitty Boing Boing,2016-03-03
271410,Simulation,Rocksmith® 2014 – Aerosmith - “Dream On”,2014-01-07
387000,Action,Survivor Squad: Gauntlets Demo,2015-07-13
629690,Action,Vaporum,2017-09-28
457330,Racing,High Octane Drift,2016-10-11
558440,Indie,The Night Christmas Ended,2016-12-04
328830,Casual,Rugby Union Team Manager 2015,2014-12-03
306000,Adventure,Super Dungeon Bros,2016-11-01
363351,Strategy,Fort Defense - Bermuda Triangle,2015-07-14
697640,Indie,Juice Fresh,2017-09-13
404200,RPG,WARTILE,2017-03-17
37320,Casual,The Nightshift Code™,2008-02-11
370650,Strategy,"Invisible, Inc. Soundtrack",2015-11-12
748080,Indie,God Of Light: Remastered - OST,2017-11-08
674300,Indie,World of Guns: Shotguns Pack #1,2017-07-10
492968,Casual,Rocksmith® 2014 – Staind - “It’s Been Awhile”,2016-09-06
334790,Racing,Project CARS - Japanese Car Pack,2015-10-28
369350,Action,In Exilium - OST,2015-05-12
697530,Indie,PARSE,2017-09-15
270450,Sports,Robot Roller-Derby Disco Dodgeball,2015-02-19
420640,Simulation,Knights of Pen and Paper 2 - Here Be Dragons,2016-01-14
425530,Simulation,Valhalla Hills: Two-Horned Helmet Edition Upgrade,2016-02-08
637706,Casual,Rocksmith® 2014 Edition – Remastered – Marilyn Manson - “Tourniquet”,2017-07-25
759180,Adventure,Bizarre Tale,2017-12-15
436592,Simulation,Rocksmith® 2014 – Eddie Cochran - “Summertime Blues”,2016-03-29
362760,Strategy,ROCKETSROCKETSROCKETS Soundtrack,2015-05-01
700780,Adventure,DEVIL GUNS - DEMON BULLET HELL ARENA,2017-09-15
585610,Web Publishing,GameMaker Studio 2 UWP,2017-03-08
396460,Adventure,Evoland 2 - Soundtrack,2015-08-25
227300,Simulation,Euro Truck Simulator 2,2013-01-16
254480,Adventure,Obscure II (Obscure: The Aftermath),2008-03-25
256503,Action,Awesomenauts - Skreeletor Skin,2014-06-12
369802,Casual,Rocksmith® 2014 – Social Distortion Song Pack,2015-08-11
247292,Action,Saints Row IV: Presidential Pack,2013-08-27
610692,Indie,Tabletop Simulator - Three Kingdoms Redux,2017-07-20
206162,Casual,Rocksmith - David Bowie - The Man Who Sold The World,2012-10-16
451690,Indie,Simply Chess - Premium Upgrade!,2016-04-13
629791,Free to Play,EVE Online: 240 PLEX,2017-05-09
15520,Indie,AaAaAA!!! - A Reckless Disregard for Gravity,2009-09-03
635880,Indie,Chicken Labyrinth Puzzles,2017-06-22
324400,Strategy,Pocket God vs Desert Ashes,2015-08-20
401170,Strategy,Birth of Shadows®,2015-11-05
404690,Adventure,This Book Is A Dungeon,2015-10-09
463740,Indie,American Truck Simulator - Arizona,2016-06-06
763930,RPG,Tally Ho,2017-12-14
643684,Simulation,FSX Steam Edition: Flight Recorder Add-On,2017-12-20
708250,Casual,Lava Rolling Kid,2017-11-11
116100,Racing,Super Toy Cars,2014-06-06
326190,Adventure,Alchemy Mysteries: Prague Legends,2014-12-22
215530,Indie,The Incredible Adventures of Van Helsing,2013-05-22
249913,Action,Forge - PvP Pro Pack,2013-08-19
432020,Simulation,What's under your blanket !?,2016-01-05
523410,Animation &amp; Modeling,Ozapell Basic,2017-10-23
622280,Strategy,Fantasy Grounds - Ddraig Goch's Tyranny 7 (Token Pack),2017-04-19
29800,Indie,Caster,2009-03-19
512810,Simulation,TANE DLC: CN GP9 Phase I & II (2 Pack),2016-08-11
554320,Action,Man O' War: Corsair - Fledgling Griffon,2016-11-23
416070,RPG,Mars 2030,2016-03-11
357690,Indie,APT,2015-08-27
413740,Early Access,Mines of Mars,2015-12-18
540330,Action,Hunger Dungeon Deluxe Edition + Sound Track,2016-12-06
40406,Strategy,AI War: Children of Neinzul,2010-10-27
392430,Sports,MotoGP™15 GP de Portugal Circuito Estoril,2015-12-04
576260,Strategy,Winds Of Trade,2017-02-13
567360,Video Production,001 Game Creator - Point & Click Adventure Kit,2017-11-17
335970,Casual,dUpLicity ~Beyond the Lies~ Demo,2011-03-20
533950,RPG,Don't open the doors!,2016-11-11
544870,Casual,Blood Ties,2016-10-21
225829,RPG,Borderlands 2: Mechromancer Madness Pack,2013-01-22
637757,Casual,Rocksmith® 2014 Edition – Remastered – Bachman-Turner Overdrive Song Pack,2017-10-17
328790,Action,Prophour23 - Soundtrack,2014-10-23
650810,Adventure,Imperatum,2017-08-25
539460,Casual,Puzzle Cube,2016-10-11
560110,Strategy,Fantasy Grounds - Map Adventures #1 - Forests & Mountains (Map and Token Pack),2016-12-01
680910,RPG,HIVESWAP: Act 1 Original Soundtrack,2017-09-14
488992,Photo Editing,ePic Character Generator - Portrait: Male,2016-07-18
466360,Adventure,Fossil Echo - Special Edition Content Pack,2016-07-08
237990,Strategy,The Banner Saga,2014-01-14
424030,Indie,War of Rights,Not yet available
550880,Action,Tom Clancy's Rainbow Six® Siege - Fuze Ghost Recon set,2016-11-01
342771,Casual,Rocksmith® 2014 – Jane’s Addiction - “Been Caught Stealing”,2015-02-17
695820,Free to Play,Insidia - Founder's Pack,2017-09-07
492964,Casual,Rocksmith® 2014 – The Clash - “I Fought the Law”,2016-08-30
331340,Adventure,Tulpa,2015-01-29
510450,RPG,Fantasy Grounds - Darkwoulfe's Token Pack Volume 13,2016-08-09
65200,Simulation,Dive to the Titanic,2010-12-14
423900,Action,Dinocide,2016-01-21
420370,Indie,Gravity Island,2016-09-21
299020,Casual,Runaway Express Mystery,2014-09-23
692660,Strategy,Invictus: In the Shadow of Olympus,2000-01-31
487490,Action,Western Press - TF2 Heavy,2016-07-06
670440,Indie,Obscure - Challenge Your Mind™,2017-07-19
663250,Simulation,Professional Farmer: American Dream,2017-10-19
556420,Adventure,Void & Meddler - Soundtrack Ep. 2,2016-11-10
307920,Indie,Wildlife Park 2 - Farm World,2010-11-19
433747,Simulation,FSX: Steam Edition - Farm Strips Vol 1: South East England Add-On,2016-07-26
572570,Strategy,Weather Lord: Royal Holidays Collector's Edition,2016-10-12
755730,Indie,Fantasy Grounds - Mythic Monsters #13: Dragons (PFRPG),2017-11-20
655420,Indie,Simple RTS,2017-06-16
324090,Sports,Football Club Simulator - FCS 18,2017-11-03
338370,Strategy,Influent DLC - Norsk [Learn Norwegian],2015-04-28
463010,Casual,One Way Flight,2016-04-22
740990,Casual,Wurst Defender Coop Edition,2017-12-06
288160,Indie,The Room,2014-07-28
503430,Adventure,N0-EXIT,2017-02-22
672000,Adventure,System Goose Overload,2017-08-04
714670,Action,Iron Knight,2017-09-27
708790,Strategy,Fantasy World,Soon
597720,Indie,Stunt Toys,2017-04-12
662200,Strategy,Swim Out,2017-09-14
651132,Action,Dungeon Defenders II - Deluxe Edition,2017-06-20
297290,Casual,Detective Case and Clown Bot in: Murder in the Hotel Lisbon,2014-07-17
354920,Indie,Pester,2013-01-25
259910,Simulation,Farming Giant,2013-05-28
314730,Utilities,WorldCreator,2014-01-01
691250,Casual,Charlie the Duck,2017-09-22
466710,Casual,Mystic Destinies: Serendipity of Aeons - Tatsuya,2016-05-23
527405,Adventure,Honey Rose - 2016 Standard Tier,2016-09-29
731172,Action,Injustice™ 2 - Reverse Flash,2017-11-14
332130,Adventure,Antisquad - Skirmishes DLC,2014-11-20
674900,Indie,Toys Gun Fire Boom,2017-09-03
437121,Simulation,Team Booster Pack,2017-08-01
321870,Indie,Silence of the Sleep,2014-10-01
710080,Indie,SnappleNoid,2017-10-10
515910,Casual,Hooligan Vasja,2016-08-19
258379,Casual,Rocksmith® 2014 – Radiohead - “Just”,2013-11-22
698224,Action,Senko no Ronde 2 - Rounder Karel,2017-09-27
563400,Indie,Ludu,2016-12-04
542700,Indie,Power Overwhelming,2016-12-18
746050,RPG,MORE SWEATER? OK!,2017-12-29
216413,Action,Hitman: Absolution: Agency HX UMP,2012-11-19
406400,Early Access,Axes and Arrows,2015-09-29
449520,Casual,Rush for gold: California,2016-03-09
485141,Free to Play,Zaccaria Pinball - Universe Table,2016-06-16
522530,RPG,Revenant Saga,2017-03-01
377540,Adventure,Cast of the Seven Godsends - Redux - Soundtrack,2015-07-20
593030,Strategy,Strategic Command WWII: War in Europe,2016-11-17
536420,Indie,Shining Plume,2016-10-14
575720,Action,Mighty Party,2017-03-30
448200,Simulation,TS Marketplace: Bulleid Coach Pack 03 Add-On,2017-02-24
645671,Strategy,D&D Lords of Waterdeep: Skullport expansion,2017-09-01
610610,Casual,PacaPlus,2017-03-30
325042,Indie,Fantasy Grounds - Sundered Skies #3 Blade of Destiny,2014-09-23
654171,Action,Blacksquad - EA FREE TIMED WEAPON PACKAGE 2,2017-07-28
389840,Action,Deserter Simulator,2015-07-30
343959,Simulation,FSX: Steam Edition - Cargo Crew Add-On,2015-04-14
307770,Casual,Wildlife Park 2 - Horses,2007-10-12
557300,RPG,Fantasy Grounds - Kingdoms (5E),2016-11-15
659940,Casual,Travel Riddles: Trip To France,2017-07-16
352150,Action,Pre-purchase Reward Set,2015-03-30
414030,Strategy,The Living Dungeon: Unearthed,2015-10-26
551810,Sports,Motorsport Manager - Livery Pack,2016-12-01
731690,Strategy,Humans VR,2017-12-15
286440,Indie,Rover Rescue,2014-05-08
251990,Indie,Long Live The Queen,2013-11-08
47810,RPG,Dragon Age: Origins - Ultimate Edition,2010-10-26
325730,Action,The Hive,2016-08-25
42918,Action,Magicka: Vietnam,2011-04-12
739160,Casual,Bouncy Bob - Soundtrack,2017-11-02
624530,Indie,AereA - Soundtrack,2017-06-02
538020,Simulation,Expansion - Europa Universalis IV: Mandate of Heaven,2017-04-06
73190,Simulation,Pride of Nations,2011-06-08
400030,Indie,Cloney,2014-03-15
628310,RPG,Fantasy Grounds - No Legged Fiends (Token Pack),2017-04-24
561510,Action,DragoDino,2017-06-20
333390,RPG,Tales of Aravorn: Seasons Of The Wolf,2014-11-15
429903,Simulation,MX vs. ATV Supercross Encore - 2015 Husqvarna FC 250 MX,2016-01-08
537823,Simulation,FourChords Guitar Karaoke - Breaking Benjamin Song Pack,2016-10-04
435800,Indie,Binaries,2016-04-04
542501,Web Publishing,RPG Maker VX Ace - Emotional Music Pack,2016-10-20
526120,Action,Doorways: Holy Mountains of Flesh - Artbook,2016-09-07
278810,Indie,LA Cops,2015-03-13
294973,Simulation,Rocksmith® 2014 – Biffy Clyro - “Bubbles”,2014-08-05
366331,Free to Play,Kingdom Wars - All Access,2016-08-22
676160,Indie,Fantasy Grounds - Deadlands Reloaded: Knights with no Armor (Savage Worlds),2017-07-13
475230,Action,Street Fighter® V - A Shadow Falls (Cinematic Story Expansion),2016-07-01
32760,Simulation,Tachyon: The Fringe,2000-03-31
613410,RPG,Delphinia Chronicle,2017-06-15
687610,Adventure,Cat vs. Corgis,2017-08-24
612520,Strategy,Sudden Strike 2 Gold,2002-08-30
92200,Action,Gundemonium Recollection,2011-09-27
285310,Strategy,RollerCoaster Tycoon®: Deluxe,1999-03-31
686090,RPG,Bloodlines of Prima,2017-09-25
41814,Strategy,Gratuitous Space Battles: Galactic Conquest,2011-02-11
463160,RPG,Super Dungeon Tactics,2016-12-14
397930,Action,Victor Vran: Tome of Souls Weapon,2015-10-29
289760,Sports,ROCKETSROCKETSROCKETS,2015-05-01
509770,Indie,PostCollapse,2016-10-13
292280,Casual,Spy Fox In: Cheese Chase,1998-12-31
741260,Strategy,Mobile Empire,2017-11-17
699780,Casual,Endless Fables 2: Frozen Path,2017-11-16
326360,RPG,Warspear Online,2017-11-02
693642,Casual,Hide and Seek - Santa Hat,2017-08-31
12110,Action,Grand Theft Auto: Vice City,2003-05-13
409380,Casual,Among the Heavens,2015-11-06
625140,Massively Multiplayer,Ragnarok Journey,2017-06-12
301930,Strategy,War of the Human Tanks - Limited Operations,2016-06-13
538537,Casual,emoj.io - Faces #3 Pack,2016-10-14
349190,Casual,Soul Locus,2015-04-30
204385,Indie,Dungeon Defenders: Assault Mission Pack,2012-01-31
738560,Adventure,Fariwalk: The Prelude,2017-11-23
450097,Strategy,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 8,2016-03-01
96000,Casual,The Tiny Bang Story,2011-04-22
55115,Action,Red Faction: Armageddon Path to War DLC,2011-08-02
584380,RPG,Crypt of the NecroDancer: AMPLIFIED OST - Danny Baranowsky,2017-01-24
717640,Simulation,Reigns: Her Majesty,2017-12-06
711260,Indie,BHB: BioHazard Bot,2017-11-15
350272,Casual,Ticket to Ride - Germany,2016-12-20
331350,Action,USFIV: Shoryuken Wild Pack,2014-12-16
578200,Indie,STANDBY – Soundtrack,2017-01-09
400160,Strategy,Concrete Jungle,2015-09-23
539100,Free to Play,A.V.A. Alliance of Valiant Arms™: Free Pack,2016-10-06
376930,Simulation,Train Simulator: ScotRail Class 68 Loco Add-on,2016-07-07
307430,Indie,Othello,2016-08-05
363253,Strategy,Boss Monster: The Player's Choice,2015-09-03
462290,Adventure,Victor Vran: Mötorhead Through The Ages,2017-06-06
415860,Strategy,Tactical Craft Online,2016-02-12
321990,Casual,Dreaming Sarah OST,2015-01-06
677130,Adventure,Fell Cargo (eBook) / Art of Man O' War: Corsair,2017-09-18
363930,Adventure,Dead Age,2016-07-14
500370,Strategy,Anno 2205™ - Orbit,2016-07-20
526020,Action,Lil Big Invasion - Soundtrack,2016-10-11
463040,Action,Experience,2016-04-29
505650,Free to Play,Galaxy Reavers: Cruiser DLC,2016-09-19
404050,Action,Black & White Bushido,2015-10-02
378610,Action,Valley,2016-08-24
364370,Action,The Sheltered,2015-04-16
480560,Design &amp; Illustration,RPG Maker MV - Team Fortress 2 Character Pack,2016-05-26
288120,Adventure,Dungeonmans,2014-12-09
521470,Indie,Magical Otoge Ciel,2015-08-07
221680,Casual,Rocksmith® 2014 Edition - Remastered,2016-10-04
260380,Strategy,Ninja Cats vs Samurai Dogs,2014-02-21
679860,Casual,ZAP Master,2017-09-01
315730,Indie,Fantasy Grounds - PFRPG The Reaping Stone,2014-07-23
635020,RPG,RIFT - Celestial Adventurer's Pack,2017-05-15
335220,Casual,But to Paint a Universe,2015-01-15
597120,Casual,The Filmmaker - A Text Adventure,2016-12-19
394700,Adventure,Karma. Incarnation 1,2016-10-19
660000,Simulation,Tower!2011:SE - Honolulu [PHNL] Airport,2017-06-26
577930,Indie,The Jackbox Party Pack 2 - Soundtrack,2017-01-13
571220,Indie,hackmud OST,2016-12-16
491730,Casual,Heavenly Battle,2016-06-15
610080,Strategy,Realm Grinder,2017-06-15
275690,RPG,Handsome Jack Doppelganger Pack,2014-11-11
374150,Simulation,Concealed Intent,2016-08-02
672360,Early Access,ISEE,2017-07-31
12630,Action,Legend - Hand of God,2008-09-26
688570,Adventure,Romance with Chocolate - Hidden Object in Paris,2017-09-28
569500,Adventure,Monkey Land 3D: Reaper Rush,2017-02-14
713370,Casual,Nona,2017-10-20
516030,Indie,Insane Robots,Coming soon
318850,Action,Saint's Row: Gat Out of Hell - Devil's Workshop Pack,2015-03-24
257650,Utilities,Mosaico,2013-11-26
523790,Indie,Brave Dungeon,2016-09-02
462280,Strategy,Offworld Trading Company - Soundtrack DLC,2016-04-28
463920,Action,Initia: Elemental Arena,2016-04-29
768561,Casual,Horse Paradise - Foals Expansion Pack,2017-12-15
732200,RPG,Fantasy Grounds - Southlands Heroes (5E),2017-10-10
415570,RPG,Fantasy Grounds - D&D Sword Coast Adventurer's Guide,2015-11-03
494090,Casual,Dungeon Girl,Coming Soon
370700,Adventure,Black Home,2015-08-07
497620,Indie,Awesomenauts - Bravely Scoop IV: Eternal Fantasy Skin,2016-07-06
568630,Indie,VERSUS: The Elite Trials - WorningBird Hints,2016-12-16
463880,Adventure,Beyond Magic,2017-02-20
582150,Simulation,2017 Edition Add-on - Power & Revolution DLC,2017-01-20
461820,RPG,Legionwood 1: Tale of the Two Swords,2016-05-10
332000,Strategy,Fantasy Grounds - C&C: A1 Assault on Blacktooth Ridge,2014-11-04
657050,Indie,Humanity Must Perish,2017-09-25
369503,Casual,HIS - [J7W1] Berta Hildebrand Pack,2015-05-26
527770,Casual,Russian SuperHero Dead Ivan,2016-10-19
562386,Simulation,Train Simulator: New Haven E-33 Loco Add-On,2017-08-25
683130,Casual,EXON: The Impossible Challenge,2017-08-14
397240,Adventure,Troubles Land,2015-09-11
435340,Indie,Suits: A Business Soundtrack,2016-11-15
680590,Adventure,Minotaur,Q1 2018
636400,Casual,CUBOTS The Origins,2017-08-04
396520,Adventure,Chariot Royal Gadget Pack,2015-11-23
393400,Strategy,Nova-111: Original Soundtrack,2015-08-25
628950,Adventure,Nephise Begins,2017-04-24
308266,Action,USFIV: Challengers Vacation Pack 1,2014-08-11
763930,Indie,Tally Ho,2017-12-14
703671,Action,Hyper Knights - Max Combo,2017-09-25
294060,Adventure,Aaru's Awakening,2015-02-23
621040,Adventure,弗拉梅尔的奇迹 OST,2017-04-24
723200,Adventure,Hentai - Soundtrack Of The Year (SOTY),2017-09-27
358290,Action,Hocus Pocus,1994-06-01
418430,Indie,Survive Me Miolhr,2016-01-15
343170,Indie,Cyberpunk 3776,2015-03-24
350800,Strategy,Cannibal,2015-10-28
512621,Adventure,Reigns - Companion Book,2016-08-11
740040,Casual,Play with Gilbert,2017-11-15
11390,Action,Crash Time 2,2009-08-27
267650,Utilities,Android Exporter for Clickteam Fusion 2.5,2013-12-27
250540,Early Access,C-Wars,2015-08-13
308580,Racing,Orborun,2014-09-05
663110,Adventure,Sunrise: survival,2017-08-03
478056,Casual,Zaccaria Pinball - Circus Table,2016-06-16
625876,Casual,FreeStyleFootball - Card Pack (DMF),2017-04-25
490240,Indie,Fantasy Grounds - Snow White (PFRPG),2016-06-13
405730,RPG,Shadowrun Chronicles: Infected!,2015-10-22
656730,Action,Block Robot Mini Survival Game,2017-07-07
269990,Indie,Infinite Space III: Sea of Stars,2015-10-29
404620,Strategy,The Political Machine 2016,2016-02-04
417900,Adventure,"Upwards, Lonely Robot",2016-03-10
628050,Strategy,Romance of the Three Kingdoms IX with Power Up Kit / 三國志IX with パワーアップキット,2017-10-17
502940,Casual,"Calm Down, Stalin",2016-09-08
216416,Action,Hitman: Absolution: Bronson M1928 Gun,2012-11-19
546590,Casual,Space Click Miner - Ulitmate HD Clicker,2016-10-24
688380,RPG,Restoration,2017-08-18
741780,Casual,The King's Heroes - Official Guide,2017-11-03
282400,Strategy,SuperPower 2 Steam Edition,2004-10-11
615130,Free to Play,Spellweaver Chronicles - The Holy Child,2017-04-10
279580,Adventure,Devil's Dare 悪魔の挑戦,2014-10-21
659630,Strategy,Tiny Toyfare,2017-10-18
343100,Indie,Overture,2015-01-01
680250,Indie,The Mirage : Illusion of wish,2017-11-15
675290,Sports,Rocket League® – Fast & Furious™ '99 Nissan Skyline GT-R R34,2017-10-09
208796,Action,Tomb Raider: Agency SPS 12,2013-03-25
573832,Action,Tom Clancy's Ghost Recon® Wildlands - Fallen Ghosts,2017-06-06
431060,Free to Play,Астролорды: Оружие Пришельцев,2015-12-28
468460,RPG,Tom Clancy's The Division™ - Upper East Side Outfit Pack,2016-06-28
684410,Simulation,Bridge Constructor Portal,2017-12-20
708940,Sports,Rebons,2017-09-22
571080,Casual,FormulaNext,2017-01-27
30,Action,Day of Defeat,2003-05-01
356800,Indie,Choice of the Petal Throne,2015-04-10
571960,Indie,Tyto Ecology - Alaskan Tundra Ecosystem,2016-12-23
539380,Strategy,Think To Die 2,2016-10-14
442052,Adventure,Just Cause™ 3 DLC: Reaper Missile Mech,2016-08-11
653728,Design &amp; Illustration,RPG Maker MV - Steampunk Tiles MV,2017-06-20
337670,Indie,Default Dan,2015-01-15
483800,Strategy,Fantasy Grounds - 3.5E/PFRPG: B21: Shadows of the Deep,2016-06-03
386913,Massively Multiplayer,Wind of Luck: Arena - Beginner's Pack,2015-08-19
249108,Strategy,COH 2 - German Skin: (H) Stalingrad Winter Pattern,2013-09-24
337980,RPG,Vagrant Hearts,2015-02-27
